timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1448611974815,54,LG G3 16GB Page,200,OK,Thread Group 1-23,text,false,5794,6,6,53
1448611974421,534,ListingPage,200,OK,Thread Group 1-22,text,true,9849,6,6,533
1448611974421,543,ListingPage,200,OK,Thread Group 1-21,text,true,9849,6,6,541
1448611974422,547,ListingPage,200,OK,Thread Group 1-19,text,true,9849,6,6,544
1448611974421,588,ListingPage,200,OK,Thread Group 1-20,text,true,9849,6,6,588
1448611974705,339,ListingFilterPAge,200,OK,Thread Group 1-24,text,true,1888,6,6,339
1448611975047,52,LG G3 16GB Page,200,OK,Thread Group 1-24,text,false,5794,6,6,51
1448611974883,391,HomePage,200,OK,Thread Group 1-23,text,true,8897,6,6,390
1448611974980,330,ListingFilterPAge,200,OK,Thread Group 1-22,text,true,1888,6,6,330
1448611974994,326,ListingFilterPAge,200,OK,Thread Group 1-19,text,true,1888,6,6,324
1448611975034,317,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,1888,6,6,317
1448611974991,360,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,1888,6,6,360
1448611975313,52,LG G3 16GB Page,200,OK,Thread Group 1-22,text,false,5794,6,6,52
1448611975322,52,LG G3 16GB Page,200,OK,Thread Group 1-19,text,false,5794,6,6,52
1448611975354,51,LG G3 16GB Page,200,OK,Thread Group 1-21,text,false,5794,6,6,51
1448611975355,53,LG G3 16GB Page,200,OK,Thread Group 1-20,text,false,5794,6,6,53
1448611975112,481,HomePage,200,OK,Thread Group 1-24,text,true,8897,6,6,481
1448611975279,524,ListingPage,200,OK,Thread Group 1-23,text,true,9849,6,6,523
1448611975373,437,HomePage,200,OK,Thread Group 1-22,text,true,8897,6,6,436
1448611975381,450,HomePage,200,OK,Thread Group 1-19,text,true,8897,6,6,449
1448611975422,480,HomePage,200,OK,Thread Group 1-20,text,true,8897,6,6,479
1448611975420,519,HomePage,200,OK,Thread Group 1-21,text,true,8897,7,7,518
1448611975598,559,ListingPage,200,OK,Thread Group 1-24,text,true,9849,7,7,558
1448611975955,230,ListingPage,200,OK,Thread Group 1-21,text,false,20627,7,7,181
1448611975954,318,ListingFilterPAge,200,OK,Thread Group 1-23,text,true,1888,7,7,318
1448611976361,50,LG G3 16GB Page,200,OK,Thread Group 1-23,text,false,5794,7,7,50
1448611975905,515,HomePage,200,OK,Thread Group 1-25,text,true,8897,7,7,515
1448611975955,516,ListingPage,200,OK,Thread Group 1-20,text,true,9849,7,7,516
1448611976163,311,ListingFilterPAge,200,OK,Thread Group 1-24,text,true,1888,7,7,311
1448611976190,309,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,1888,7,7,309
1448611975954,569,ListingPage,200,OK,Thread Group 1-22,text,true,9849,7,7,566
1448611976476,49,LG G3 16GB Page,200,OK,Thread Group 1-24,text,false,5794,7,7,49
1448611975955,586,ListingPage,200,OK,Thread Group 1-19,text,true,9849,7,7,585
1448611976504,77,LG G3 16GB Page,200,OK,Thread Group 1-21,text,false,5794,7,7,76
1448611976474,335,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,1888,7,7,335
1448611976528,308,ListingFilterPAge,200,OK,Thread Group 1-22,text,true,1888,7,7,308
1448611976421,440,HomePage,200,OK,Thread Group 1-23,text,true,8897,7,7,439
1448611976812,94,LG G3 16GB Page,200,OK,Thread Group 1-20,text,false,5794,7,7,93
1448611976840,69,LG G3 16GB Page,200,OK,Thread Group 1-22,text,false,5794,7,7,68
1448611976423,516,ListingPage,200,OK,Thread Group 1-25,text,true,9849,7,7,515
1448611976546,424,ListingFilterPAge,200,OK,Thread Group 1-19,text,true,1888,7,7,424
1448611976540,433,HomePage,200,OK,Thread Group 1-24,text,true,8897,7,7,432
1448611976591,414,HomePage,200,OK,Thread Group 1-21,text,true,8897,7,7,414
1448611976974,50,LG G3 16GB Page,200,OK,Thread Group 1-19,text,false,5794,7,7,50
1448611976942,323,ListingFilterPAge,200,OK,Thread Group 1-25,text,true,1888,6,6,323
1448611977268,53,LG G3 16GB Page,200,OK,Thread Group 1-25,text,false,5794,6,6,52
1448611976864,622,ListingPage,200,OK,Thread Group 1-23,text,true,9849,6,6,618
1448611976934,557,HomePage,200,OK,Thread Group 1-22,text,true,8897,6,6,556
1448611976934,625,HomePage,200,OK,Thread Group 1-20,text,true,8897,6,6,624
1448611976975,774,ListingPage,200,OK,Thread Group 1-24,text,true,9849,6,6,772
1448611977009,794,ListingPage,200,OK,Thread Group 1-21,text,true,9849,6,6,794
1448611977330,790,HomePage,200,OK,Thread Group 1-25,text,true,8897,6,6,789
1448611977490,631,ListingFilterPAge,200,OK,Thread Group 1-23,text,true,1888,6,6,631
1448611978126,99,LG G3 16GB Page,200,OK,Thread Group 1-23,text,false,5794,6,6,99
1448611977753,536,ListingFilterPAge,200,OK,Thread Group 1-24,text,true,1888,6,6,536
1448611977808,534,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,1888,6,6,534
1448611978292,50,LG G3 16GB Page,200,OK,Thread Group 1-24,text,false,5794,6,6,49
1448611977497,869,ListingPage,200,OK,Thread Group 1-22,text,true,9849,6,6,869
1448611978353,53,LG G3 16GB Page,200,OK,Thread Group 1-21,text,false,5794,6,6,52
1448611977563,997,ListingPage,200,OK,Thread Group 1-20,text,true,9849,6,6,996
1448611978238,640,HomePage,200,OK,Thread Group 1-23,text,true,8897,6,6,636
1448611978353,570,HomePage,200,OK,Thread Group 1-24,text,true,8897,7,7,567
1448611978124,805,ListingPage,200,OK,Thread Group 1-25,text,true,9849,7,7,804
1448611978412,544,HomePage,200,OK,Thread Group 1-21,text,true,8897,7,7,544
1448611978563,405,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,1888,7,7,404
1448611978970,70,LG G3 16GB Page,200,OK,Thread Group 1-20,text,false,5794,7,7,69
1448611978370,753,ListingFilterPAge,200,OK,Thread Group 1-22,text,true,1888,7,7,753
1448611979128,154,LG G3 16GB Page,200,OK,Thread Group 1-22,text,false,5794,7,7,153
1448611978932,354,ListingFilterPAge,200,OK,Thread Group 1-25,text,true,1888,7,7,354
1448611979298,49,LG G3 16GB Page,200,OK,Thread Group 1-25,text,false,5794,7,7,48
1448611978914,532,HomePage,200,OK,Thread Group 1-26,text,true,8897,7,7,531
1448611978926,546,ListingPage,200,OK,Thread Group 1-24,text,true,9849,7,7,545
1448611978881,603,ListingPage,200,OK,Thread Group 1-23,text,true,9849,7,7,603
1448611979050,482,HomePage,200,OK,Thread Group 1-20,text,true,8897,7,7,480
1448611978960,619,ListingPage,200,OK,Thread Group 1-21,text,true,9849,7,7,618
1448611979296,447,HomePage,200,OK,Thread Group 1-22,text,true,8897,7,7,447
1448611979358,415,HomePage,200,OK,Thread Group 1-25,text,true,8897,7,7,410
1448611979475,325,ListingFilterPAge,200,OK,Thread Group 1-24,text,true,1888,7,7,325
1448611979488,324,ListingFilterPAge,200,OK,Thread Group 1-23,text,true,1888,7,7,324
1448611979804,53,LG G3 16GB Page,200,OK,Thread Group 1-24,text,false,5794,7,7,53
1448611979817,52,LG G3 16GB Page,200,OK,Thread Group 1-23,text,false,5794,7,7,51
1448611979585,362,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,1888,7,7,362
1448611979950,56,LG G3 16GB Page,200,OK,Thread Group 1-21,text,false,5794,7,7,55
1448611979467,583,ListingPage,200,OK,Thread Group 1-26,text,true,9849,7,7,582
1448611979537,666,ListingPage,200,OK,Thread Group 1-20,text,true,9849,7,7,661
1448611979748,530,ListingPage,200,OK,Thread Group 1-22,text,true,9849,7,7,530
1448611979866,483,HomePage,200,OK,Thread Group 1-24,text,true,8897,7,7,482
1448611980056,344,ListingFilterPAge,200,OK,Thread Group 1-26,text,true,1888,7,7,343
1448611979877,569,HomePage,200,OK,Thread Group 1-23,text,true,8897,7,7,569
1448611980403,71,LG G3 16GB Page,200,OK,Thread Group 1-26,text,false,5794,7,7,71
1448611979778,700,ListingPage,200,OK,Thread Group 1-25,text,true,9849,7,7,698
1448611980019,464,HomePage,200,OK,Thread Group 1-21,text,true,8897,7,7,463
1448611980227,311,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,1888,7,7,311
1448611980542,61,LG G3 16GB Page,200,OK,Thread Group 1-20,text,false,5794,7,7,61
1448611980281,323,ListingFilterPAge,200,OK,Thread Group 1-22,text,true,1888,7,7,323
1448611980608,69,LG G3 16GB Page,200,OK,Thread Group 1-22,text,false,5794,6,6,68
1448611980484,314,ListingFilterPAge,200,OK,Thread Group 1-25,text,true,1888,6,6,313
1448611980802,51,LG G3 16GB Page,200,OK,Thread Group 1-25,text,false,5794,6,6,51
1448611980352,521,ListingPage,200,OK,Thread Group 1-24,text,true,9849,6,6,520
1448611980450,518,ListingPage,200,OK,Thread Group 1-23,text,true,9849,6,6,518
1448611980481,496,HomePage,200,OK,Thread Group 1-26,text,true,8897,6,6,490
1448611980487,566,ListingPage,200,OK,Thread Group 1-21,text,true,9849,6,6,565
1448611980681,457,HomePage,200,OK,Thread Group 1-22,text,true,8897,6,6,457
1448611980880,641,ListingFilterPAge,200,OK,Thread Group 1-24,text,true,1888,6,6,641
1448611981525,110,LG G3 16GB Page,200,OK,Thread Group 1-24,text,false,5794,6,6,109
1448611980858,867,HomePage,200,OK,Thread Group 1-25,text,true,8897,6,6,865
1448611980973,795,ListingFilterPAge,200,OK,Thread Group 1-23,text,true,1888,6,6,795
1448611981771,57,LG G3 16GB Page,200,OK,Thread Group 1-23,text,false,5794,6,6,56
1448611981059,886,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,1888,7,7,886
1448611981948,123,LG G3 16GB Page,200,OK,Thread Group 1-21,text,false,5794,7,7,122
1448611980983,1254,ListingPage,200,OK,Thread Group 1-26,text,true,9849,6,6,1249
1448611981905,346,HomePage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-27,text,false,2567,11,11,0
1448611981641,627,HomePage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-24,text,false,2567,6,6,0
1448611981834,436,HomePage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-23,text,false,2567,6,6,0
1448611981141,1133,ListingPage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-22,text,false,2567,6,6,0
1448611981730,551,ListingPage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-25,text,false,2567,7,7,0
1448614331573,478,HomePage,200,OK,Thread Group 1-2,text,true,8897,2,2,477
1448614328590,3640,HomePage,200,OK,Thread Group 1-1,text,true,8897,2,2,3636
1448614332067,484,ListingPage,200,OK,Thread Group 1-2,text,true,9849,2,2,483
1448614332565,556,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,2,2,556
1448614332231,1110,ListingPage,200,OK,Thread Group 1-1,text,true,9849,2,2,1105
1448614333354,560,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,2,2,560
1448614333135,1285,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,2,2,1283
1448614333926,1137,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,3,3,1135
1448614334431,900,HomePage,200,OK,Thread Group 1-2,text,true,8897,3,3,900
1448614334580,826,HomePage,200,OK,Thread Group 1-3,text,true,8897,3,3,825
1448614335076,527,HomePage,200,OK,Thread Group 1-1,text,true,8897,3,3,526
1448614335341,661,ListingPage,200,OK,Thread Group 1-2,text,true,9849,3,3,660
1448614335413,628,ListingPage,200,OK,Thread Group 1-3,text,true,9849,3,3,627
1448614335618,646,ListingPage,200,OK,Thread Group 1-1,text,true,9849,3,3,645
1448614336047,358,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,3,3,358
1448614336009,555,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,3,3,555
1448614336273,321,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,3,3,321
1448614336411,539,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,3,3,536
1448614336599,423,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,3,3,416
1448614336573,771,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,3,3,760
1448614336962,460,HomePage,200,OK,Thread Group 1-3,text,true,8897,3,3,459
1448614337027,419,HomePage,200,OK,Thread Group 1-1,text,true,8897,3,3,418
1448614337353,475,HomePage,200,OK,Thread Group 1-2,text,true,8897,4,4,474
1448614337428,517,ListingPage,200,OK,Thread Group 1-3,text,true,9849,4,4,516
1448614337452,588,ListingPage,200,OK,Thread Group 1-1,text,true,9849,4,4,587
1448614337578,613,HomePage,200,OK,Thread Group 1-4,text,true,8897,4,4,613
1448614337955,327,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,4,4,327
1448614338047,371,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,4,4,371
1448614337837,590,ListingPage,200,OK,Thread Group 1-2,text,true,9849,4,4,589
1448614338198,476,ListingPage,200,OK,Thread Group 1-4,text,true,9849,4,4,475
1448614338289,420,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,4,4,417
1448614338469,315,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,4,4,315
1448614338425,449,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,4,4,447
1448614338684,631,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,4,4,631
1448614338716,663,HomePage,200,OK,Thread Group 1-3,text,true,8897,4,4,662
1448614338793,771,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,4,4,768
1448614338881,820,HomePage,200,OK,Thread Group 1-1,text,true,8897,4,4,818
1448614339321,796,LG G3 16GB Page,200,OK,Thread Group 1-4,text,true,11484,4,4,784
1448614339571,674,HomePage,200,OK,Thread Group 1-2,text,true,8897,4,4,673
1448614339383,881,ListingPage,200,OK,Thread Group 1-3,text,true,9849,4,4,881
1448614339706,684,ListingPage,200,OK,Thread Group 1-1,text,true,9849,4,4,683
1448614340125,423,HomePage,200,OK,Thread Group 1-4,text,true,8897,4,4,422
1448614340272,317,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,5,5,317
1448614340397,311,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,5,5,311
1448614340253,489,ListingPage,200,OK,Thread Group 1-2,text,true,9849,5,5,474
1448614340597,405,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,5,5,401
1448614340561,475,HomePage,200,OK,Thread Group 1-5,text,true,8897,5,5,473
1448614340554,501,ListingPage,200,OK,Thread Group 1-4,text,true,9849,5,5,500
1448614340771,326,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,5,5,326
1448614340716,405,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,5,5,398
1448614341064,366,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,5,5,366
1448614341011,440,HomePage,200,OK,Thread Group 1-3,text,true,8897,5,5,440
1448614341102,443,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,5,5,416
1448614341125,434,HomePage,200,OK,Thread Group 1-1,text,true,8897,5,5,433
1448614341043,533,ListingPage,200,OK,Thread Group 1-5,text,true,9849,5,5,530
1448614341474,371,ListingPage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-3,text,false,2567,8,8,0
1448614341564,276,ListingPage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-1,text,false,2567,8,8,0
1448614341553,333,HomePage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-2,text,false,2567,9,9,0
1448614341581,333,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,1888,5,5,332
1448614341436,431,LG G3 16GB Page,200,OK,Thread Group 1-4,text,true,11484,9,9,431
1448614345454,634,HomePage,200,OK,Thread Group 1-1,text,true,8897,1,1,633
1448614346094,452,ListingPage,200,OK,Thread Group 1-1,text,true,9849,1,1,451
1448614346551,308,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,1,1,307
1448614346864,403,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,1,1,401
1448614347273,438,HomePage,200,OK,Thread Group 1-1,text,true,8897,1,1,434
1448614347715,546,ListingPage,200,OK,Thread Group 1-1,text,true,9849,1,1,545
1448614348267,331,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,2,2,331
1448614348456,465,HomePage,200,OK,Thread Group 1-2,text,true,8897,2,2,465
1448614348604,730,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,2,2,717
1448614348928,1198,ListingPage,200,OK,Thread Group 1-2,text,true,9849,2,2,1196
1448614349338,849,HomePage,200,OK,Thread Group 1-1,text,true,8897,2,2,848
1448614350132,317,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,2,2,316
1448614350190,540,ListingPage,200,OK,Thread Group 1-1,text,true,9849,2,2,538
1448614350455,455,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,2,2,453
1448614350736,320,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,2,2,320
1448614350917,475,HomePage,200,OK,Thread Group 1-2,text,true,8897,2,2,474
1448614351060,465,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,3,3,463
1448614351397,530,ListingPage,200,OK,Thread Group 1-2,text,true,9849,3,3,529
1448614351530,418,HomePage,200,OK,Thread Group 1-1,text,true,8897,3,3,418
1448614351464,600,HomePage,200,OK,Thread Group 1-3,text,true,8897,3,3,599
1448614351932,356,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,3,3,356
1448614351969,500,ListingPage,200,OK,Thread Group 1-1,text,true,9849,3,3,499
1448614352069,516,ListingPage,200,OK,Thread Group 1-3,text,true,9849,3,3,515
1448614352293,404,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,3,3,403
1448614352473,306,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,3,3,306
1448614352591,597,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,3,3,597
1448614352703,970,HomePage,200,OK,Thread Group 1-2,text,true,8897,3,3,966
1448614352784,1171,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,3,3,1170
1448614353192,985,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,3,3,983
1448614353677,716,ListingPage,200,OK,Thread Group 1-2,text,true,9849,3,3,715
1448614353960,504,HomePage,200,OK,Thread Group 1-1,text,true,8897,3,3,503
1448614354183,528,HomePage,200,OK,Thread Group 1-3,text,true,8897,4,4,527
1448614354401,352,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,4,4,352
1448614354478,495,HomePage,200,OK,Thread Group 1-4,text,true,8897,4,4,494
1448614354470,517,ListingPage,200,OK,Thread Group 1-1,text,true,9849,4,4,516
1448614354757,405,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,4,4,403
1448614354715,468,ListingPage,200,OK,Thread Group 1-3,text,true,9849,4,4,467
1448614355016,316,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,4,4,316
1448614354979,494,ListingPage,200,OK,Thread Group 1-4,text,true,9849,4,4,493
1448614355188,332,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,4,4,332
1448614355168,489,HomePage,200,OK,Thread Group 1-2,text,true,8897,4,4,488
1448614355336,445,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,4,4,444
1448614355478,358,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,4,4,357
1448614355525,478,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,4,4,466
1448614355672,525,ListingPage,200,OK,Thread Group 1-2,text,true,9849,4,4,524
1448614355797,431,HomePage,200,OK,Thread Group 1-1,text,true,8897,4,4,430
1448614355850,428,LG G3 16GB Page,200,OK,Thread Group 1-4,text,true,11484,4,4,422
1448614356020,470,HomePage,200,OK,Thread Group 1-3,text,true,8897,4,4,469
1448614356202,307,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,4,4,307
1448614356281,414,HomePage,200,OK,Thread Group 1-4,text,true,8897,4,4,413
1448614356252,511,ListingPage,200,OK,Thread Group 1-1,text,true,9849,4,4,511
1448614356495,479,ListingPage,200,OK,Thread Group 1-3,text,true,9849,4,4,478
1448614356514,513,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,4,4,510
1448614356769,313,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,4,4,313
1448614356699,509,ListingPage,200,OK,Thread Group 1-4,text,true,9849,4,4,508
1448614356979,388,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,4,4,387
1448614357032,399,HomePage,200,OK,Thread Group 1-2,text,true,8897,4,4,398
1448614357087,416,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,5,5,411
1448614357215,349,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,5,5,349
1448614357373,495,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,5,5,493
1448614357508,425,HomePage,200,OK,Thread Group 1-1,text,true,8897,5,5,424
1448614357484,475,HomePage,200,OK,Thread Group 1-5,text,true,8897,5,5,475
1448614357435,535,ListingPage,200,OK,Thread Group 1-2,text,true,9849,5,5,535
1448614357568,448,LG G3 16GB Page,200,OK,Thread Group 1-4,text,true,11484,5,5,442
1448614357873,419,HomePage,200,OK,Thread Group 1-3,text,true,8897,5,5,418
1448614357979,328,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,5,5,328
1448614358044,394,HomePage,200,OK,Thread Group 1-4,text,true,8897,5,5,393
1448614357941,516,ListingPage,200,OK,Thread Group 1-1,text,true,9849,5,5,515
1448614357968,528,ListingPage,200,OK,Thread Group 1-5,text,true,9849,5,5,527
1448614358317,407,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,5,5,406
1448614358306,476,ListingPage,200,OK,Thread Group 1-3,text,true,9849,5,5,474
1448614358470,326,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,5,5,325
1448614358504,319,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,1888,5,5,318
1448614358453,522,ListingPage,200,OK,Thread Group 1-4,text,true,9849,5,5,519
1448614358734,737,HomePage,200,OK,Thread Group 1-2,text,true,8897,5,5,736
1448614358796,747,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,5,5,747
1448614358988,716,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,5,5,716
1448614358811,946,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,5,5,940
1448614358834,942,LG G3 16GB Page,200,OK,Thread Group 1-5,text,true,11484,5,5,941
1448614359555,716,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,5,5,707
1448614359484,808,ListingPage,200,OK,Thread Group 1-2,text,true,9849,5,5,806
1448614359767,547,HomePage,200,OK,Thread Group 1-1,text,true,8897,5,5,547
1448614359785,556,HomePage,200,OK,Thread Group 1-5,text,true,8897,5,5,556
1448614359715,649,LG G3 16GB Page,200,OK,Thread Group 1-4,text,true,11484,5,5,637
1448614360301,314,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,6,6,314
1448614360283,434,HomePage,200,OK,Thread Group 1-3,text,true,8897,6,6,433
1448614360373,514,HomePage,200,OK,Thread Group 1-4,text,true,8897,6,6,471
1448614360324,567,ListingPage,200,OK,Thread Group 1-1,text,true,9849,6,6,566
1448614360350,594,ListingPage,200,OK,Thread Group 1-5,text,true,9849,6,6,594
1448614360475,581,HomePage,200,OK,Thread Group 1-6,text,true,8897,6,6,580
1448614360627,443,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,6,6,439
1448614360906,357,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,6,6,357
1448614360727,534,ListingPage,200,OK,Thread Group 1-3,text,true,9849,6,6,533
1448614360954,351,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,1888,6,6,351
1448614361083,456,HomePage,200,OK,Thread Group 1-2,text,true,8897,6,6,455
1448614360899,649,ListingPage,200,OK,Thread Group 1-4,text,true,9849,6,6,648
1448614361069,524,ListingPage,200,OK,Thread Group 1-6,text,true,9849,6,6,524
1448614361277,336,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,6,6,336
1448614361276,421,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,6,6,420
1448614361314,430,LG G3 16GB Page,200,OK,Thread Group 1-5,text,true,11484,6,6,429
1448614361600,361,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,1888,6,6,361
1448614361588,390,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,6,6,390
1448614361619,509,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,6,6,507
1448614361555,603,ListingPage,200,OK,Thread Group 1-2,text,true,9849,6,6,603
1448614361750,418,HomePage,200,OK,Thread Group 1-5,text,true,8897,6,6,418
1448614361708,470,HomePage,200,OK,Thread Group 1-1,text,true,8897,6,6,469
1448614361971,451,LG G3 16GB Page,200,OK,Thread Group 1-6,text,true,11484,6,6,450
1448614361988,465,LG G3 16GB Page,200,OK,Thread Group 1-4,text,true,11484,6,6,463
1448614362167,345,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,6,6,345
1448614362136,440,HomePage,200,OK,Thread Group 1-3,text,true,8897,6,6,439
1448614362186,536,ListingPage,200,OK,Thread Group 1-1,text,true,9849,6,6,533
1448614362178,555,ListingPage,200,OK,Thread Group 1-5,text,true,9849,6,6,552
1448614362432,481,HomePage,200,OK,Thread Group 1-6,text,true,8897,6,6,480
1448614362461,586,HomePage,200,OK,Thread Group 1-4,text,true,8897,6,6,585
1448614362519,803,LG G3 16GB Page,200,OK,Thread Group 1-2,text,true,11484,6,6,802
1448614362731,840,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,1888,7,7,839
1448614362590,1058,ListingPage,200,OK,Thread Group 1-3,text,true,9849,7,7,1057
1448614362743,940,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,1888,7,7,940
1448614362926,1112,ListingPage,200,OK,Thread Group 1-6,text,true,9849,7,7,1091
1448614363334,765,HomePage,200,OK,Thread Group 1-2,text,true,8897,7,7,764
1448614363058,1079,ListingPage,200,OK,Thread Group 1-4,text,true,9849,7,7,1078
1448614363657,566,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,1888,7,7,566
1448614363579,725,LG G3 16GB Page,200,OK,Thread Group 1-1,text,true,11484,7,7,722
1448614363475,845,HomePage,200,OK,Thread Group 1-7,text,true,8897,7,7,844
1448614364049,406,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,1888,7,7,406
1448614363689,803,LG G3 16GB Page,200,OK,Thread Group 1-5,text,true,11484,7,7,801
1448614364144,393,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,1888,7,7,393
1448614364107,637,ListingPage,200,OK,Thread Group 1-2,text,true,9849,7,7,637
1448614364231,533,LG G3 16GB Page,200,OK,Thread Group 1-3,text,true,11484,7,7,498
1448614364317,467,HomePage,200,OK,Thread Group 1-1,text,true,8897,7,7,466
1448614364328,581,ListingPage,200,OK,Thread Group 1-7,text,true,9849,7,7,580
1448614364502,439,HomePage,200,OK,Thread Group 1-5,text,true,8897,7,7,430
1448614364464,492,LG G3 16GB Page,200,OK,Thread Group 1-6,text,true,11484,7,7,480
1448614364545,446,LG G3 16GB Page,200,OK,Thread Group 1-4,text,true,11484,7,7,444
1448614364755,331,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,1888,7,7,331
1448614364920,358,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,1888,7,7,358
