label,responseCode,responseMessage,threadName,success,grpThreads,allThreads,Latency
UK Page,200,OK,Thread Group 1-178,true,213,213,581
Country Select,200,OK,Thread Group 1-136,true,213,213,3783
UK Page,200,OK,Thread Group 1-115,true,213,213,4284
Country Select,200,OK,Thread Group 1-84,true,213,213,11442
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-84,false,213,213,0
AddToBasketPage,200,OK,Thread Group 1-127,true,213,213,1755
BasketPage,200,OK,Thread Group 1-162,true,213,213,1466
Country Select,200,OK,Thread Group 1-161,true,213,213,532
UK Page,200,OK,Thread Group 1-144,true,214,214,2579
Country Select,200,OK,Thread Group 1-31,true,214,214,2749
Chekout-Auth,200,OK,Thread Group 1-137,true,214,214,1045
AddToBasketPage,200,OK,Thread Group 1-92,true,214,214,458
BasketPage,200,OK,Thread Group 1-70,true,214,214,286
UK Page,200,OK,Thread Group 1-12,true,214,214,2942
AddToBasketPage,200,OK,Thread Group 1-129,true,214,214,442
Country Select,200,OK,Thread Group 1-209,true,214,214,2237
UK Page,200,OK,Thread Group 1-109,true,214,214,554
AddToBasketPage,200,OK,Thread Group 1-93,true,214,214,2561
AddToBasketPage,200,OK,Thread Group 1-28,true,214,214,466
Country Select,200,OK,Thread Group 1-122,true,214,214,4392
Country Select,200,OK,Thread Group 1-202,true,214,214,6361
BasketPage,200,OK,Thread Group 1-91,true,215,215,1013
Country Select,200,OK,Thread Group 1-25,true,215,215,14612
AddToBasketPage,200,OK,Thread Group 1-142,true,215,215,580
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-25,false,215,215,0
Honor 5X Details ,200,OK,Thread Group 1-185,true,215,215,2247
Country Select,200,OK,Thread Group 1-105,true,215,215,287
UK Page,200,OK,Thread Group 1-145,true,216,216,34120
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-145,false,216,216,0
UK Page,200,OK,Thread Group 1-67,true,216,216,2720
UK Page,200,OK,Thread Group 1-189,true,216,216,2267
AddToBasketPage,200,OK,Thread Group 1-47,true,216,216,1266
UK Page,200,OK,Thread Group 1-192,true,216,216,1476
UK Page,200,OK,Thread Group 1-42,true,216,216,1185
AddToBasketPage,200,OK,Thread Group 1-149,true,216,216,522
AddToBasketPage,200,OK,Thread Group 1-81,true,217,217,375
AddToBasketPage,200,OK,Thread Group 1-141,true,217,217,375
Chekout-Auth,200,OK,Thread Group 1-153,true,217,217,336
Chekout-Auth,200,OK,Thread Group 1-89,true,217,217,388
UK Page,200,OK,Thread Group 1-168,true,217,217,5453
Chekout-Auth,200,OK,Thread Group 1-113,true,217,217,480
AddToBasketPage,200,OK,Thread Group 1-32,true,217,217,1189
Chekout-Auth,200,OK,Thread Group 1-39,true,217,217,282
AddToBasketPage,200,OK,Thread Group 1-48,true,217,217,2576
AddToBasketPage,200,OK,Thread Group 1-139,true,217,217,1298
Honor 5X Details ,200,OK,Thread Group 1-2,true,218,218,3216
Country Select,200,OK,Thread Group 1-50,true,218,218,49264
AddToBasketPage,200,OK,Thread Group 1-19,true,218,218,462
BasketPage,200,OK,Thread Group 1-64,true,219,219,1278
BasketPage,200,OK,Thread Group 1-93,true,217,217,1831
UK Page,200,OK,Thread Group 1-209,true,218,218,2793
BasketPage,200,OK,Thread Group 1-132,true,219,219,918
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-50,false,219,219,0
Chekout-Auth,200,OK,Thread Group 1-160,true,219,219,988
Chekout-Auth,200,OK,Thread Group 1-100,true,219,219,1001
Country Select,200,OK,Thread Group 1-56,true,219,219,14009
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-56,false,219,219,0
AddToBasketPage,200,OK,Thread Group 1-61,true,219,219,556
Country Select,200,OK,Thread Group 1-96,true,219,219,4422
UK Page,200,OK,Thread Group 1-85,true,219,219,1593
AddToBasketPage,200,OK,Thread Group 1-151,true,219,219,792
Chekout-Auth,200,OK,Thread Group 1-41,true,219,219,1314
Chekout-Auth,200,OK,Thread Group 1-159,true,219,219,792
Chekout-Auth,200,OK,Thread Group 1-74,true,219,219,811
UK Page,200,OK,Thread Group 1-30,true,219,219,3534
AddToBasketPage,200,OK,Thread Group 1-123,true,219,219,364
Chekout-Auth,200,OK,Thread Group 1-78,true,219,219,357
Chekout-Auth,200,OK,Thread Group 1-11,true,219,219,1096
Country Select,200,OK,Thread Group 1-63,true,219,219,867
Honor 5X Details ,200,OK,Thread Group 1-107,true,219,219,3242
BasketPage,200,OK,Thread Group 1-79,true,219,219,1255
Chekout-Auth,200,OK,Thread Group 1-6,true,219,219,2070
Country Select,200,OK,Thread Group 1-205,true,219,219,8952
Country Select,200,OK,Thread Group 1-207,true,219,219,7684
UK Page,200,OK,Thread Group 1-69,true,220,220,10403
Country Select,200,OK,Thread Group 1-169,true,220,220,2154
AddToBasketPage,200,OK,Thread Group 1-191,true,220,220,795
AddToBasketPage,200,OK,Thread Group 1-38,true,220,220,711
Country Select,200,OK,Thread Group 1-206,true,220,220,8226
UK Page,200,OK,Thread Group 1-94,true,221,221,28734
BasketPage,200,OK,Thread Group 1-155,true,221,221,802
Chekout-Auth,200,OK,Thread Group 1-154,true,222,222,712
UK Page,200,OK,Thread Group 1-165,true,222,222,4630
Country Select,200,OK,Thread Group 1-54,true,222,222,7721
BasketPage,200,OK,Thread Group 1-142,true,222,222,1524
Chekout-Auth,200,OK,Thread Group 1-118,true,223,223,433
Chekout-Auth,200,OK,Thread Group 1-184,true,224,224,669
Chekout-Auth,200,OK,Thread Group 1-53,true,224,224,475
Country Select,200,OK,Thread Group 1-74,true,224,224,2813
UK Page,200,OK,Thread Group 1-72,true,225,225,5994
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-72,false,225,225,0
Chekout-Auth,200,OK,Thread Group 1-116,true,227,227,796
Honor 5X Details ,200,OK,Thread Group 1-164,true,227,227,1311
Country Select,200,OK,Thread Group 1-35,true,227,227,10493
Chekout-Auth,200,OK,Thread Group 1-93,true,230,230,558
Country Select,200,OK,Thread Group 1-208,true,230,230,13251
UK Page,200,OK,Thread Group 1-140,true,230,230,7407
AddToBasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-164,false,231,231,0
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-54,false,231,231,0
Country Select,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-53,false,231,231,0
Country Select,200,OK,Thread Group 1-196,true,232,232,5644
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-196,false,232,232,0
BasketPage,200,OK,Thread Group 1-141,true,232,232,1178
Chekout-Auth,200,OK,Thread Group 1-132,true,232,232,569
Country Select,200,OK,Thread Group 1-100,true,232,232,7971
BasketPage,200,OK,Thread Group 1-48,true,232,232,932
Country Select,200,OK,Thread Group 1-9,true,232,232,15201
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-9,false,232,232,0
Honor 5X Details ,200,OK,Thread Group 1-88,true,232,232,3411
AddToBasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-88,false,232,232,0
UK Page,200,OK,Thread Group 1-133,true,233,233,8782
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-133,false,233,233,0
Honor 5X Details ,200,OK,Thread Group 1-95,true,233,233,539
AddToBasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-95,false,233,233,0
Country Select,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-116,false,233,233,0
Country Select,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-184,false,233,233,0
Chekout-Auth,200,OK,Thread Group 1-183,true,233,233,264
Country Select,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-183,false,233,233,0
UK Page,200,OK,Thread Group 1-201,true,233,233,3254
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-201,false,233,233,0
Chekout-Auth,200,OK,Thread Group 1-119,true,233,233,431
Country Select,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-119,false,233,233,0
UK Page,200,OK,Thread Group 1-16,true,233,233,7414
BasketPage,200,OK,Thread Group 1-82,true,233,233,271
Chekout-Auth,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-82,false,233,233,0
Chekout-Auth,200,OK,Thread Group 1-64,true,234,234,589
BasketPage,200,OK,Thread Group 1-151,true,234,234,696
Country Select,200,OK,Thread Group 1-113,true,235,235,10959
UK Page,200,OK,Thread Group 1-198,true,235,235,1421
UK Page,200,OK,Thread Group 1-68,true,235,235,6910
Chekout-Auth,200,OK,Thread Group 1-158,true,235,235,898
Country Select,200,OK,Thread Group 1-152,true,235,235,14355
BasketPage,200,OK,Thread Group 1-33,true,235,235,693
Country Select,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-158,false,235,235,0
Country Select,200,OK,Thread Group 1-160,true,235,235,10063
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-152,false,235,235,0
Chekout-Auth,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-33,false,235,235,0
UK Page,200,OK,Thread Group 1-197,true,235,235,3770
Country Select,200,OK,Thread Group 1-39,true,235,235,10966
AddToBasketPage,200,OK,Thread Group 1-76,true,235,235,542
BasketPage,200,OK,Thread Group 1-28,true,235,235,1803
Honor 5X Details ,200,OK,Thread Group 1-59,true,235,235,855
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-197,false,235,235,0
UK Page,200,OK,Thread Group 1-90,true,235,235,5720
UK Page,200,OK,Thread Group 1-108,true,236,236,3868
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-108,false,236,236,0
Honor 5X Details ,200,OK,Thread Group 1-121,true,236,236,492
UK Page,200,OK,Thread Group 1-52,true,236,236,7321
BasketPage,200,OK,Thread Group 1-167,true,236,236,4747
Chekout-Auth,200,OK,Thread Group 1-174,true,236,236,711
Country Select,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-174,false,236,236,0
Honor 5X Details ,200,OK,Thread Group 1-181,true,236,236,241
Country Select,200,OK,Thread Group 1-6,true,236,236,9987
UK Page,200,OK,Thread Group 1-21,true,236,236,9295
Honor 5X Details ,200,OK,Thread Group 1-36,true,236,236,3686
AddToBasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-36,false,236,236,0
BasketPage,200,OK,Thread Group 1-87,true,236,236,5228
UK Page,200,OK,Thread Group 1-163,true,236,236,841
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-163,false,236,236,0
Honor 5X Details ,200,OK,Thread Group 1-66,true,236,236,2794
AddToBasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-66,false,236,236,0
UK Page,200,OK,Thread Group 1-136,true,236,236,13460
BasketPage,200,OK,Thread Group 1-92,true,236,236,1852
UK Page,200,OK,Thread Group 1-86,true,236,236,5792
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-86,false,236,236,0
Country Select,200,OK,Thread Group 1-89,true,236,236,11807
BasketPage,200,OK,Thread Group 1-129,true,237,237,1887
AddToBasketPage,200,OK,Thread Group 1-46,true,237,237,4191
Chekout-Auth,200,OK,Thread Group 1-162,true,237,237,1713
UK Page,200,OK,Thread Group 1-200,true,237,237,7143
UK Page,200,OK,Thread Group 1-103,true,237,237,8116
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-103,false,237,237,0
Country Select,200,OK,Thread Group 1-203,true,237,237,20542
BasketPage,200,OK,Thread Group 1-18,true,237,237,714
Chekout-Auth,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-18,false,237,237,0
Country Select,200,OK,Thread Group 1-80,true,237,237,17141
Honor 5X Details ,200,OK,Thread Group 1-209,true,237,237,630
Country Select,200,OK,Thread Group 1-215,true,237,237,13435
UK Page,200,OK,Thread Group 1-204,true,237,237,9248
BasketPage,200,OK,Thread Group 1-73,true,237,237,10573
Honor 5X Details ,200,OK,Thread Group 1-187,true,237,237,3263
UK Page,200,OK,Thread Group 1-172,true,237,237,17020
Chekout-Auth,Non HTTP response code: java.net.SocketException,Non HTTP response message: Unrecognized Windows Sockets error: 0: recv failed,Thread Group 1-73,false,237,237,0
Honor 5X Details ,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: SSL peer shut down incorrectly,Thread Group 1-65,false,237,237,3380
AddToBasketPage,200,OK,Thread Group 1-107,true,238,238,748
Chekout-Auth,200,OK,Thread Group 1-155,true,238,238,6459
Honor 5X Details ,200,OK,Thread Group 1-120,true,238,238,3015
Country Select,200,OK,Thread Group 1-159,true,238,238,7214
Country Select,200,OK,Thread Group 1-11,true,238,238,11894
Country Select,200,OK,Thread Group 1-153,true,238,238,13426
Country Select,200,OK,Thread Group 1-214,true,238,238,15256
UK Page,200,OK,Thread Group 1-143,true,238,238,10393
Country Select,200,OK,Thread Group 1-137,true,238,238,1793
Country Select,200,OK,Thread Group 1-217,true,238,238,11852
BasketPage,200,OK,Thread Group 1-149,true,238,238,1248
Country Select,200,OK,Thread Group 1-213,true,239,239,15925
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-143,false,239,239,0
Country Select,200,OK,Thread Group 1-216,true,239,239,14140
BasketPage,200,OK,Thread Group 1-47,true,239,239,1335
Country Select,200,OK,Thread Group 1-210,true,239,239,17921
Honor 5X Details ,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-172,false,240,240,0
Country Select,200,OK,Thread Group 1-132,true,240,240,4692
BasketPage,200,OK,Thread Group 1-123,true,240,240,693
Country Select,200,OK,Thread Group 1-118,true,240,240,7285
UK Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-153,false,241,241,0
UK Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-11,false,241,241,0
UK Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-137,false,241,241,0
Chekout-Auth,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-149,false,241,241,0
UK Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-159,false,241,241,0
AddToBasketPage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-120,false,241,241,0
UK Page,200,OK,Thread Group 1-114,true,241,241,17033
UK Page,200,OK,Thread Group 1-122,true,242,242,14823
UK Page,200,OK,Thread Group 1-112,true,242,242,16564
UK Page,200,OK,Thread Group 1-75,true,242,242,16328
Country Select,200,OK,Thread Group 1-78,true,242,242,13847
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-78,false,242,242,0
Country Select,200,OK,Thread Group 1-162,true,243,243,1411
UK Page,200,OK,Thread Group 1-173,true,243,243,1171
AddToBasketPage,200,OK,Thread Group 1-2,true,244,244,5091
Country Select,200,OK,Thread Group 1-223,true,244,244,12904
Country Select,200,OK,Thread Group 1-155,true,244,244,2994
Country Select,200,OK,Thread Group 1-222,true,244,244,13519
Chekout-Auth,200,OK,Thread Group 1-142,true,244,244,6027
UK Page,200,OK,Thread Group 1-105,true,244,244,2225
Honor 5X Details ,200,OK,Thread Group 1-1,true,244,244,1328
BasketPage,200,OK,Thread Group 1-76,true,244,244,1037
UK Page,200,OK,Thread Group 1-74,true,244,244,8204
BasketPage,200,OK,Thread Group 1-7,true,244,244,293
Country Select,200,OK,Thread Group 1-154,true,244,244,13389
AddToBasketPage,200,OK,Thread Group 1-185,true,244,244,5477
Chekout-Auth,200,OK,Thread Group 1-151,true,244,244,1051
UK Page,200,OK,Thread Group 1-215,true,244,244,1181
Honor 5X Details ,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: SSL peer shut down incorrectly,Thread Group 1-27,false,244,244,19455
UK Page,200,OK,Thread Group 1-130,true,244,244,39679
Country Select,200,OK,Thread Group 1-106,true,244,244,18897
UK Page,200,OK,Thread Group 1-202,true,244,244,14767
Honor 5X Details ,200,OK,Thread Group 1-156,true,244,244,236
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-173,false,244,244,0
UK Page,200,OK,Thread Group 1-208,true,244,244,5940
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-106,false,244,244,0
AddToBasketPage,200,OK,Thread Group 1-157,true,244,244,4011
BasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-157,false,244,244,0
Honor 5X Details ,200,OK,Thread Group 1-10,true,245,245,2614
BasketPage,200,OK,Thread Group 1-19,true,245,245,3741
Country Select,200,OK,Thread Group 1-232,true,245,245,7854
Honor 5X Details ,Non HTTP response code: org.apache.http.ConnectionClosedException,Non HTTP response message: Premature end of Content-Length delimited message body (expected: 112872; received: 48122,Thread Group 1-8,false,245,245,78882
BasketPage,200,OK,Thread Group 1-81,true,245,245,6186
UK Page,200,OK,Thread Group 1-194,true,245,245,13055
UK Page,200,OK,Thread Group 1-207,true,245,245,11837
Chekout-Auth,200,OK,Thread Group 1-48,true,245,245,1986
UK Page,200,OK,Thread Group 1-147,true,245,245,16992
Country Select,200,OK,Thread Group 1-33,true,245,245,5711
Chekout-Auth,200,OK,Thread Group 1-87,true,245,245,1645
AddToBasketPage,200,OK,Thread Group 1-181,true,245,245,1823
Chekout-Auth,200,OK,Thread Group 1-92,true,245,245,1557
Chekout-Auth,200,OK,Thread Group 1-167,true,245,245,1926
AddToBasketPage,200,OK,Thread Group 1-187,true,245,245,1052
UK Page,200,OK,Thread Group 1-214,true,245,245,2986
BasketPage,200,OK,Thread Group 1-61,true,245,245,7744
UK Page,200,OK,Thread Group 1-44,true,245,245,20742
Country Select,200,OK,Thread Group 1-41,true,245,245,15952
UK Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-41,false,245,245,0
BasketPage,200,OK,Thread Group 1-191,true,246,246,1715
UK Page,200,OK,Thread Group 1-210,true,246,246,2825
Honor 5X Details ,200,OK,Thread Group 1-150,true,246,246,796
Honor 5X Details ,200,OK,Thread Group 1-83,true,246,246,16341
AddToBasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-83,false,246,246,0
BasketPage,200,OK,Thread Group 1-38,true,246,246,2341
BasketPage,200,OK,Thread Group 1-139,true,246,246,605
Chekout-Auth,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-139,false,246,246,0
Country Select,200,OK,Thread Group 1-212,true,246,246,20662
Chekout-Auth,200,OK,Thread Group 1-79,true,246,246,4983
UK Page,200,OK,Thread Group 1-161,true,246,246,1696
UK Page,200,OK,Thread Group 1-89,true,246,246,4561
Country Select,200,OK,Thread Group 1-93,true,246,246,9884
UK Page,200,OK,Thread Group 1-158,true,247,247,5764
BasketPage,200,OK,Thread Group 1-127,true,247,247,5393
Honor 5X Details ,200,OK,Thread Group 1-188,true,248,248,3304
Honor 5X Details ,200,OK,Thread Group 1-117,true,248,248,3370
AddToBasketPage,200,OK,Thread Group 1-121,true,248,248,1886
Honor 5X Details ,200,OK,Thread Group 1-177,true,248,248,1485
UK Page,200,OK,Thread Group 1-80,true,248,248,4357
UK Page,200,OK,Thread Group 1-101,true,248,248,2135
Country Select,200,OK,Thread Group 1-211,true,248,248,21934
UK Page,Non HTTP response code: java.net.SocketException,Non HTTP response message: Unrecognized Windows Sockets error: 0: recv failed,Thread Group 1-203,false,248,248,0
BasketPage,200,OK,Thread Group 1-32,true,248,248,850
UK Page,200,OK,Thread Group 1-53,true,248,248,7815
Chekout-Auth,200,OK,Thread Group 1-47,true,248,248,1485
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-101,false,248,248,0
Chekout-Auth,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-32,false,248,248,0
Chekout-Auth,200,OK,Thread Group 1-91,true,248,248,7367
Honor 5X Details ,200,OK,Thread Group 1-23,true,249,249,2984
UK Page,200,OK,Thread Group 1-206,true,249,249,14221
UK Page,200,OK,Thread Group 1-31,true,249,249,14269
Country Select,200,OK,Thread Group 1-228,true,249,249,12906
Country Select,200,OK,Thread Group 1-82,true,249,249,9359
Country Select,200,OK,Thread Group 1-229,true,249,249,12322
UK Page,200,OK,Thread Group 1-134,true,249,249,1044
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-134,false,249,249,0
Honor 5X Details ,200,OK,Thread Group 1-4,true,249,249,255
AddToBasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-4,false,249,249,0
AddToBasketPage,200,OK,Thread Group 1-133,true,249,249,6902
Country Select,200,OK,Thread Group 1-234,true,249,249,9419
Country Select,200,OK,Thread Group 1-235,true,249,249,8428
UK Page,200,OK,Thread Group 1-119,true,249,249,9488
Country Select,200,OK,Thread Group 1-18,true,249,249,6675
BasketPage,200,OK,Thread Group 1-164,true,249,249,7792
Country Select,200,OK,Thread Group 1-48,true,250,250,3116
UK Page,200,OK,Thread Group 1-213,true,250,250,5228
Honor 5X Details ,200,OK,Thread Group 1-85,true,250,250,12092
UK Page,200,OK,Thread Group 1-96,true,251,251,10494
Chekout-Auth,200,OK,Thread Group 1-123,true,251,251,2434
Honor 5X Details ,200,OK,Thread Group 1-196,true,251,251,4886
UK Page,200,OK,Thread Group 1-222,true,250,250,3464
AddToBasketPage,200,OK,Thread Group 1-143,true,251,251,4320
UK Page,200,OK,Thread Group 1-35,true,252,252,12769
Country Select,200,OK,Thread Group 1-219,true,252,252,20240
UK Page,200,OK,Thread Group 1-132,true,252,252,4855
Honor 5X Details ,200,OK,Thread Group 1-102,true,252,252,18367
Chekout-Auth,200,OK,Thread Group 1-70,true,252,252,1844
Honor 5X Details ,200,OK,Thread Group 1-12,true,252,252,13633
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-96,false,252,252,0
UK Page,200,OK,Thread Group 1-40,true,252,252,15180
Honor 5X Details ,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-40,false,252,252,0
BasketPage,200,OK,Thread Group 1-187,true,253,253,1666
Chekout-Auth,200,OK,Thread Group 1-129,true,253,253,1428
AddToBasketPage,200,OK,Thread Group 1-86,true,253,253,6870
AddToBasketPage,200,OK,Thread Group 1-10,true,253,253,1982
AddToBasketPage,200,OK,Thread Group 1-145,true,253,253,11810
AddToBasketPage,200,OK,Thread Group 1-150,true,253,253,1502
BasketPage,200,OK,Thread Group 1-88,true,253,253,6917
Country Select,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-70,false,253,253,0
Country Select,200,OK,Thread Group 1-239,true,253,253,8538
Honor 5X Details ,200,OK,Thread Group 1-131,true,253,253,6830
Country Select,200,OK,Thread Group 1-224,true,253,253,17808
Country Select,200,OK,Thread Group 1-238,true,253,253,7850
Chekout-Auth,200,OK,Thread Group 1-164,true,253,253,1536
AddToBasketPage,200,OK,Thread Group 1-85,true,254,254,1179
UK Page,200,OK,Thread Group 1-155,true,254,254,4741
Country Select,200,OK,Thread Group 1-241,true,254,254,8255
Country Select,200,OK,Thread Group 1-164,true,254,254,568
Country Select,200,OK,Thread Group 1-167,true,254,254,5707
UK Page,200,OK,Thread Group 1-48,true,254,254,2617
Chekout-Auth,200,OK,Thread Group 1-28,true,254,254,1036
BasketPage,200,OK,Thread Group 1-121,true,254,254,2536
AddToBasketPage,200,OK,Thread Group 1-65,true,254,254,7861
UK Page,200,OK,Thread Group 1-217,true,254,254,10046
AddToBasketPage,200,OK,Thread Group 1-23,true,254,254,1986
UK Page,200,OK,Thread Group 1-174,true,254,254,11118
Country Select,200,OK,Thread Group 1-47,true,255,255,4804
BasketPage,200,OK,Thread Group 1-120,true,255,255,7389
BasketPage,200,OK,Thread Group 1-2,true,255,255,2155
BasketPage,200,OK,Thread Group 1-36,true,255,255,7062
Honor 5X Details ,200,OK,Thread Group 1-45,true,255,255,1040
UK Page,200,OK,Thread Group 1-205,true,255,255,10108
Country Select,200,OK,Thread Group 1-237,true,255,255,11662
Honor 5X Details ,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: SSL peer shut down incorrectly,Thread Group 1-49,false,255,255,2885
UK Page,200,OK,Thread Group 1-232,true,255,255,1905
Country Select,200,OK,Thread Group 1-220,true,255,255,19608
UK Page,200,OK,Thread Group 1-184,true,255,255,12577
UK Page,200,OK,Thread Group 1-238,true,255,255,686
Country Select,200,OK,Thread Group 1-230,true,255,255,15874
UK Page,200,OK,Thread Group 1-239,true,255,255,1628
BasketPage,200,OK,Thread Group 1-46,true,256,256,1416
AddToBasketPage,200,OK,Thread Group 1-102,true,255,255,689
Honor 5X Details ,200,OK,Thread Group 1-190,true,256,256,8619
BasketPage,200,OK,Thread Group 1-95,true,256,256,9043
Honor 5X Details ,200,OK,Thread Group 1-176,true,256,256,1184
AddToBasketPage,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-45,false,256,256,0
AddToBasketPage,200,OK,Thread Group 1-172,true,256,256,8447
Country Select,200,OK,Thread Group 1-240,true,256,256,10005
UK Page,200,OK,Thread Group 1-33,true,256,256,6612
BasketPage,200,OK,Thread Group 1-10,true,256,256,616
BasketPage,200,OK,Thread Group 1-86,true,256,256,678
Honor 5X Details ,200,OK,Thread Group 1-25,true,256,256,13008
Country Select,200,OK,Thread Group 1-225,true,256,256,19136
AddToBasketPage,200,OK,Thread Group 1-131,true,256,256,551
Chekout-Auth,200,OK,Thread Group 1-88,true,256,256,559
Country Select,200,OK,Thread Group 1-129,true,256,256,2339
Honor 5X Details ,200,OK,Thread Group 1-195,true,256,256,2022
